url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
getmargin.biz,biz,36,14232,273,81.25,32,0,0,1,13,8,0.00,1,2.2
cryptonis.io,io,49,9995,134,82.35,17,7,2,1,17,1,0.00,1,11.0
hitrun.club,club,30,7100,111,100,3,758,0,1,3,0,0.00,1,1.0
paxamericana.biz,biz,16,1275,25,73.33,15,0,0,1,9,5,0.00,-1,3.0
cargocha.in,in,8,97,8,100,5,0,0,1,6,0,0.00,0,8.5
bitradeo.com,com,43,1669,6,100,3,1,3,0,3,0,0.00,1,5.88
bonazaprofit.com,com,-1,-1,-1,100,2,14,16,1,7,0,0.00,-1,70.0
lium-liberta.com,com,50,3873,77,92.31,13,0,0,0,10,4,0.00,0,2.3
autofund.club,club,-1,-1,-1,-1,-1,55,23,1,5,0,-1,-1,55.0
bitmercury.biz,biz,2,125,5,100,4,0,6,1,1,0,0.00,1,4.6
passiverevshare.com,com,2605,73787,532,20.97,62,3,3,1,21,9,2,1,3.0
techsolfund.icu,icu,-1,-1,-1,-1,-1,99,59,1,0,0,-1,-1,116.0
energy-global.top,top,-1,-1,-1,0,1,6,1,1,0,0,0.00,-1,10.0
bitgeneration.io,io,11,6838,35,77.78,9,0,0,1,16,1,0.00,1,9.6
roipur.biz,biz,18,6625,433,92.31,13,8,8,1,7,0,0.00,1,7.2
maxsavings.biz,biz,62,1740,41,100,8,550,1,1,10,1,0.00,1,2.1
novainvest.biz,biz,-1,-1,-1,100,2,7,409,1,15,0,0.00,-1,1.0
instanhour.com,com,-1,13,5,100,1,7,52,1,4,0,0.00,-1,68.57
incomepay.info,info,-1,-1,-1,-1,-1,35,26,1,5,0,-1,-1,140.0
money-bot.online,online,4,-1,-1,66.67,3,1,0,1,2,0,0.00,1,15.0
hourlybase.pro,pro,-1,-1,-1,-1,-1,146,58,1,0,0,-1,-1,128.0
coinspaying.biz,biz,37,6091,503,100,12,2,41,1,6,2,0.00,1,64.8
hoursix.icu,icu,-1,200,20,100,4,43,0,1,0,0,0.00,-1,76.0
vip-luxury.live,live,-1,578,31,100,4,6,5,0,1,1,0.00,-1,4.0
yootrade.club,club,-1,10317,30,100,3,753,537,1,0,0,0.00,-1,4.0
investsmoney.com,com,6,-1,-1,66.67,3,80,88,1,0,0,0.00,1,30.0
grandclaim.com,com,-1,-1,-1,-1,-1,9,5,1,1,0,-1,-1,95.76
metricstocks.com,com,-1,-1,-1,-1,-1,8,5,1,3,0,-1,-1,1.08
hourlysuccess.com,com,-1,259,17,66.67,3,1,1,1,0,0,0.00,-1,7.2
nomasbank.com,com,18,63,9,100,1,26,7,0,1,0,0.00,1,25.0
one-atom.com,com,9,5255,130,76,25,0,0,1,18,6,0.00,0,5.0
aurumswiss.com,com,18,-1,-1,100,4,32,0,1,0,1,0.00,1,0.48
defendminer.com,com,-1,-1,-1,-1,-1,4,0,1,6,0,-1,-1,4.8
windollars.pro,pro,-1,-1,-1,-1,-1,59,45,1,0,0,-1,-1,80.0
awers.trade,trade,155,5636,148,30,10,753,536,1,5,1,108.00,1,1.0
cryptovo.space,space,-1,-1,-1,-1,-1,13,173,1,0,0,-1,-1,28.0
exson.biz,biz,10,2127,173,76.92,13,1,0,1,11,7,0.00,1,10.0
vortexbitcoin.icu,icu,-1,-1,-1,-1,-1,66,61,1,0,0,-1,-1,116.0
incomeoffer.pw,pw,-1,-1,-1,50,2,14,12,1,5,0,0.00,-1,100.0
earnparty.icu,icu,-1,-1,-1,50,2,17,38,1,5,0,0.00,-1,100.0
global-cointrade.icu,icu,-1,-1,-1,-1,-1,6,5,1,0,0,-1,-1,53.6
gainfund.club,club,-1,-1,-1,-1,-1,21,11,1,5,0,-1,-1,7.0
latypay.com-L100010,com-L100010,18,4721,61,80,5,1,5,0,0,4,0.00,1,2.5
coinbtc.eu,eu,-1,-1,-1,-1,-1,61,1,1,3,0,-1,-1,44.0
eliex.online,online,-1,70,3,100,2,9,24,1,8,0,0.00,-1,12.0
tronmine.com,com,126,-1,-1,-1,-1,0,0,1,1,0,-1,-1,-1
sparxstake.com,com,-1,-1,-1,-1,-1,19,1,1,3,0,-1,-1,1.2
cryptoguard.pro,pro,-1,-1,-1,-1,-1,155,114,1,0,0,-1,-1,128.0
blueinv.icu,icu,-1,-1,-1,-1,-1,69,40,1,0,0,-1,-1,15.2
forcebit.top,top,-1,-1,-1,-1,-1,100,51,1,0,0,-1,-1,122.0
bitcoin-club.biz,biz,2,3175,107,90,10,0,13,1,10,0,0.00,1,1.0
tradersbitcoin.icu,icu,-1,-1,-1,-1,-1,8,31,1,0,0,-1,-1,116.0
samson-fund.com,com,30,-1,-1,-1,-1,0,0,1,0,1,-1,1,0.35
sevior.cc,cc,2,-1,-1,66.67,3,1,0,1,0,1,0.00,1,25.0
plusfund.club,club,-1,-1,-1,-1,-1,25,18,1,5,0,-1,-1,6.0
marix.global,global,2,-1,-1,100,1,1,0,1,0,1,0.00,1,50.0
nine-waves.com,com,16,256,9,100,7,3,0,1,9,2,0.00,1,1.9
troncity.io,io,49,-1,-1,-1,-1,0,0,1,1,0,-1,-1,-1
imperialdeposit.pw,pw,-1,-1,-1,50,2,15,439,1,5,0,0.00,-1,212.0
workway.pw,pw,-1,-1,-1,50,2,5,44,1,5,0,0.00,-1,50.0
luxearn.eu,eu,-1,-1,-1,-1,-1,35,63,1,3,0,-1,-1,2.1
businesscoin.pro,pro,-1,-1,-1,-1,-1,15,35,1,0,0,-1,-1,20.0
infinitecapital.biz,biz,6,-1,-1,100,2,1,0,0,15,0,0.00,0,4.0
sniperdax.com,com,2,165,19,100,3,69,54,1,6,0,0.00,1,10.5
bitechnica.top,top,-1,-1,-1,-1,-1,234,157,1,0,0,-1,-1,72.8
gold-rush.biz,biz,37,62,2,100,1,1,0,1,1,0,0.00,1,10.0
bingolife.eu,eu,-1,-1,-1,-1,-1,33,47,1,3,0,-1,-1,72.8
profit-hours.club,club,-1,-1,-1,-1,-1,6,32,1,0,0,-1,-1,100.0
royalpaying.club,club,-1,-1,-1,-1,-1,25,29,1,5,0,-1,-1,28.0
nvestoro.icu,icu,-1,-1,-1,-1,-1,88,62,1,0,0,-1,-1,128.0
wolfcoin.eu,eu,-1,-1,-1,-1,-1,33,45,1,3,0,-1,-1,10.0
icorpex.com,com,82,23855,149,71.43,21,1,0,0,10,9,348.00,1,1.0
xencoin.eu,eu,-1,-1,-1,-1,-1,22,44,1,3,0,-1,-1,20.0
corybets.website,website,1,40,3,100,2,33,43,1,0,0,0.00,1,38.4
anexliv.com,com,-1,-1,-1,-1,-1,3,6,1,1,0,-1,-1,5.0
hourlyzone.com,com,-1,284,24,100,2,48,64,1,8,0,0.00,-1,7.2
icashout.icu,icu,-1,-1,-1,50,2,10,8,1,5,0,0.00,-1,-1
thefortune.pro,pro,-1,-1,-1,50,2,14,2,1,5,0,0.00,-1,30.0
maxbank.ltd,ltd,-1,-1,-1,-1,-1,21,35,1,0,0,-1,-1,38.0
btchorsespeed.pro,pro,-1,-1,-1,-1,-1,16,108,1,0,0,-1,-1,20.0
maxprofitabel.top,top,-1,-1,-1,-1,-1,234,241,1,0,0,-1,-1,24.8
shehtabank.club,club,6,6806,34,100,1,753,535,1,0,0,0.00,1,6.0
wintime.life,life,249,148,11,11.11,9,0,0,1,14,5,334.00,-1,1.2
fincoreinvest.top,top,-1,-1,-1,-1,-1,62,37,1,0,0,-1,-1,26.0
big-coin.club,club,-1,-1,-1,-1,-1,21,22,1,5,0,-1,-1,29.0
troninvest.io,io,42,-1,-1,66.67,3,0,1,1,6,1,0.00,-1,3.0
tenebris.site,site,-1,-1,-1,-1,-1,1,0,0,1,0,-1,-1,17.28
crypton.limited,limited,41,2680,24,50,2,0,2,0,0,0,0.00,1,31.2
aplayt.com,com,63,3856,25,66.67,3,7,1,1,0,0,0.00,1,3.3
stars-money.net,net,5,505,23,100,2,5,0,1,0,0,0.00,1,5.0
buildon.biz,biz,7,3398,73,91.67,12,1,0,1,8,1,0.00,1,7.2
doublecoins.biz,biz,17,5150,398,100,11,80,15,1,5,0,0.00,1,56.4
tradehour.biz,biz,15,4499,271,80,10,11,4,1,6,1,0.00,1,20.64
fic24.com,com,15,543,27,87.5,16,2,0,1,15,2,0.00,1,10.0
profitzone.pw,pw,-1,-1,-1,50,2,19,16,1,5,0,0.00,-1,250.0
deltacoin.xyz,xyz,-1,-1,-1,50,2,9,5,1,5,0,0.00,-1,-1
extend.best,best,-1,-1,-1,-1,-1,26,61,1,0,0,-1,-1,54.0
primaxinv.group,group,-1,-1,-1,-1,-1,229,185,1,0,0,-1,-1,44.0
bets4you.biz,biz,81,5292,118,84.38,32,5,1,1,18,2,15.00,-1,2.86
constantraders.com,com,224,2660,23,25,12,0,0,1,18,3,534.00,1,2.0
rockcash.top,top,-1,-1,-1,-1,-1,99,90,1,0,0,-1,-1,124.4
mirex.me,me,13,-1,-1,100,1,0,0,1,0,1,0.00,0,3.0
plushourly.club,club,-1,-1,-1,-1,-1,25,19,1,4,0,-1,-1,34.4
cowly.farm,farm,14,10322,151,77.78,18,7,0,1,11,6,0.00,0,7.0
skigrowthpartners.cc,cc,5,3120,121,87.5,8,1,0,1,8,0,0.00,1,3.0
cryptobrokerage.ltd,ltd,26,30,3,75,4,4,2,1,3,2,0.00,1,25.92
bitslerfunds.com,com,-1,-1,-1,-1,-1,46,62,1,3,0,-1,-1,20.0
aprilcrypto.com,com,-1,40,8,100,2,43,23,1,0,0,0.00,-1,10.0
phorall.com,com,70,1925,6,100,4,1,0,1,13,1,0.00,1,3.3
forexparty.surf,surf,-1,-1,-1,50,2,21,13,1,6,0,0.00,-1,245.0
hothour.pw,pw,-1,-1,-1,50,2,54,29,1,6,0,0.00,-1,116.0
luxioprofit.icu,icu,-1,-1,-1,-1,-1,99,58,1,0,0,-1,-1,24.8
zeitgeld.pro,pro,24,-1,-1,50,2,0,0,0,0,1,0.00,-1,2.5
coinhour.biz,biz,27,7010,577,100,14,24,11,1,7,2,0.00,1,7.2
safelycoins.icu,icu,-1,-1,-1,-1,-1,155,113,1,0,0,-1,-1,53.6
maxifund.club,club,-1,-1,-1,-1,-1,18,13,1,5,0,-1,-1,152.0
bitxity.icu,icu,-1,-1,-1,-1,-1,76,73,1,0,0,-1,-1,116.0
fxtradeinvest.top,top,-1,-1,-1,-1,-1,146,62,1,0,0,-1,-1,29.6
zvfund.club,club,-1,-1,-1,-1,-1,234,236,1,5,0,-1,-1,27.0
feo-cash.club,club,-1,-1,-1,-1,-1,23,18,1,5,0,-1,-1,40.0
cryptotraders.icu,icu,-1,-1,-1,-1,-1,146,0,1,0,0,-1,-1,100.0
trade-brokers.net,net,44,8952,105,100,4,753,535,1,1,0,0.00,1,1.5
onlineprofit.club,club,48,23191,412,84.62,13,1,41,1,15,0,0.00,1,4.0
citrixfunds.com,com,-1,-1,-1,-1,-1,5,5,1,4,0,-1,-1,120.0
capitalmaster.surf,surf,-1,-1,-1,50,2,46,72,1,6,0,0.00,-1,80.0
webcoin.casa,casa,-1,-1,-1,50,2,5,3,1,6,0,0.00,-1,140.0
profetos.com,com,10,60,2,80,5,21,34,1,4,0,0.00,0,6.43
traveladvisors.world,world,-1,-1,-1,-1,-1,16,12,1,0,0,-1,-1,198.72
bitlioner.club,club,1,-1,-1,0,1,1,0,0,0,0,0.00,0,50.0
bitwinners.club,club,-1,30,3,100,1,13,7,1,0,0,0.00,-1,76.0
timeless5.com,com,45,8246,82,71.43,7,0,0,0,14,5,0.00,-1,5.0
moneyactive.site,site,-1,-1,-1,100,1,13,11,1,0,0,0.00,-1,80.0
sportline.icu,icu,-1,-1,-1,100,1,65,110,1,0,0,0.00,-1,72.8
primesmania.com,com,-1,-1,-1,100,1,16,11,1,0,0,0.00,-1,42.48
gainhour.surf,surf,-1,-1,-1,100,1,4,4,1,0,0,0.00,-1,116.0
cryptoconnect.cc,cc,2,-1,-1,-1,-1,28,4,0,3,0,-1,1,4.0
bitse.club,club,57,1878,33,100,3,1,0,1,8,0,0.00,1,1.5
bitlip.org,org,-1,450,32,66.67,3,15,8,0,0,2,0.00,-1,69.84
remarket-group.ltd,ltd,13,2669,50,87.5,8,4,1,0,6,0,0.00,0,5.5
crystalinvestment.uk,uk,-1,-1,-1,100,1,21,6,1,0,0,0.00,-1,5.4
neptune-mining.net,net,202,25987,573,10.34,29,1,20,1,14,6,346.00,1,1.5
nygroup.info,info,-1,-1,-1,100,1,8,7,1,0,0,0.00,-1,30.0
megabits.pro,pro,-1,-1,-1,100,1,53,151,1,0,0,0.00,-1,30.0
arcaglobal.net,net,21,7163,29,100,5,0,13,1,9,1,0.00,-1,1.1
speedcoin.club,club,4,-1,-1,100,2,1,0,1,0,1,0.00,1,40.0
exspresswallet.ru,ru,5,-1,-1,-1,-1,7,2,0,1,0,-1,-1,1.43
btcbinary.biz,biz,9,3077,105,76.92,13,21,4,1,14,4,0.00,-1,10.0
duranprofits.com,com,-1,2117,278,100,2,8,2,1,7,0,0.00,-1,180.0
uspetro-company.com,com,-1,-1,-1,100,1,3,3,1,0,0,0.00,-1,100.0
hfutures.pw,pw,-1,-1,-1,100,1,3,35,1,0,0,0.00,-1,53.6
space-profits.pro,pro,-1,-1,-1,100,1,8,0,1,0,0,0.00,-1,10.0
aeoncapital.ltd,ltd,-1,-1,-1,100,1,25,105,1,1,0,0.00,-1,8.0
hoursanddays.info,info,-1,-1,-1,100,1,88,61,1,0,0,0.00,-1,15.2
sinatra.pw,pw,-1,-1,-1,100,1,6,4,1,0,0,0.00,-1,28.0
financeinvest.club,club,-1,-1,-1,-1,-1,82,92,1,0,0,-1,-1,2.0
cryptospay.club,club,-1,-1,-1,-1,-1,3,3,1,0,0,-1,-1,27.0
cryptotech.best,best,-1,-1,-1,100,1,36,91,1,0,0,0.00,-1,62.4
btc-impulse.com,com,50,-1,-1,100,1,4,5,1,0,0,0.00,1,12.0
blocknovum.icu,icu,-1,-1,-1,100,1,8,7,1,0,0,0.00,-1,68.0
profitbasket.icu,icu,-1,-1,-1,66.67,3,36,22,1,6,0,0.00,-1,-1
businesspocket.club,club,-1,-1,-1,66.67,3,40,43,1,6,0,0.00,-1,225.0
pervak.pro,pro,7,-1,-1,66.67,3,0,4,1,0,3,0.00,1,1.25
futurerich.biz,biz,52,5310,84,92.31,13,7,2,1,8,2,0.00,1,14.0
safedollar.club,club,-1,-1,-1,100,1,38,31,1,6,0,0.00,-1,100.0
btc-business.pro,pro,-1,-1,-1,100,1,21,7,1,0,0,0.00,-1,20.0
capitalfx.club,club,-1,-1,-1,100,2,4,61,1,0,0,0.00,-1,99.84
btcfury.top,top,-1,-1,-1,100,1,100,114,1,0,0,0.00,-1,152.0
aicdelta.icu,icu,-1,-1,-1,100,1,100,50,1,0,0,0.00,-1,122.0
megahourly.com,com,7,3371,235,87.5,8,7,1,1,1,1,0.00,1,31.2
instantox.icu,icu,-1,378,42,100,12,11,0,1,1,0,0.00,-1,10.4
elbit.digital,digital,-1,250,19,100,12,13,17,1,6,0,0.00,-1,48.0
minehour.club,club,-1,-1,-1,100,1,18,61,1,0,0,0.00,-1,3.5
bitbm.biz,biz,9,2304,137,90.91,11,1,23,1,6,0,30.00,1,7.2
vixcrypto.com,com,10,620,37,83.33,18,0,0,1,18,3,0.00,1,0.96
free-investment.world,world,14,-1,-1,100,1,0,0,1,0,1,0.00,1,14.0
greenhourly.com,com,-1,551,39,100,4,18,17,1,0,0,0.00,-1,7.2
investellect.pw,pw,-1,-1,-1,100,1,69,55,1,0,0,0.00,-1,96.0
braunpharm.org,org,-1,294,18,75,4,0,0,1,5,1,0.00,-1,0.79
bitcointrade.cc,cc,-1,700,1,100,7,21,33,1,9,0,0.00,-1,6.0
toponemoney.com,com,3,233,20,100,10,11,8,1,14,0,0.00,1,35.76
goldenbitpay.pro,pro,-1,-1,-1,100,1,15,34,1,0,0,0.00,-1,20.0
cryptogain.club,club,-1,-1,-1,100,1,88,60,1,0,0,0.00,-1,60.0
cogefund.info,info,-1,-1,-1,100,1,21,15,1,6,0,0.00,-1,68.0
zerobit-it.com,com,4,653,21,80,10,0,0,1,1,7,0.00,1,3.0
adkfutures.com,com,140,146496,807,21.05,19,753,528,1,10,3,301.00,1,2.1
zonders.biz,biz,-1,-1,-1,100,1,18,49,1,0,0,0.00,-1,100.0
perseyon.biz,biz,-1,50,5,100,3,6,5,0,9,0,0.00,-1,4.0
maxgreenprofit.com,com,-1,940,106,100,2,83,4,1,7,0,0.00,-1,26.4
secureprofit.pro,pro,-1,-1,-1,66.67,3,26,70,1,6,0,0.00,-1,225.0
dreamcash.casa,casa,-1,-1,-1,66.67,3,43,22,1,6,0,0.00,-1,-1
headcoin.info,info,-1,-1,-1,100,1,35,58,1,0,0,0.00,-1,8.0
grant-capital.net,net,5,-1,-1,100,2,7,0,1,0,0,0.00,1,10.0
potokfinance.com,com,14,-1,-1,100,3,2,0,1,18,0,0.00,0,1.1
robotcloud.biz,biz,3,346,9,100,4,5,22,1,7,0,0.00,1,48.0
cybergoldens.com,com,-1,-1,-1,100,2,155,112,1,7,0,0.00,-1,25.2
bit-next.com,com,40,2367,40,60,10,0,0,1,18,1,0.00,-1,5.0
bitslide.biz,biz,-1,-1,-1,100,1,3,3,1,0,0,0.00,-1,2.2
btcengineer.biz,biz,112,7481,94,40,5,753,410,1,9,0,64.00,0,2.1
black-coin.icu,icu,-1,-1,-1,100,1,111,1,1,0,0,0.00,-1,68.57
peakpaying.info,info,-1,-1,-1,100,1,50,17,1,6,0,0.00,-1,45.0
richprofits.net,net,-1,-1,-1,0,1,753,531,1,0,0,0.00,-1,3.12
rapidbtc.io,io,93,-1,-1,-1,-1,0,4,1,1,0,-1,1,4.08
dpool.uk,uk,47,-1,-1,100,1,3,0,1,1,0,0.00,1,20.0
luxmine.biz,biz,56,-1,-1,-1,-1,0,0,0,1,0,-1,-1,0.5
dermento.icu,icu,-1,-1,-1,-1,-1,88,59,1,1,0,-1,-1,128.0
elitex.pro,pro,51,1915,47,85.71,14,0,0,1,18,5,0.00,0,2.0
trustpay.agency,agency,-1,-1,-1,-1,-1,66,60,1,0,0,-1,-1,80.0
primegain.top,top,-1,-1,-1,-1,-1,111,89,1,0,0,-1,-1,20.0
farmchickenhourly.com,com,-1,1691,213,100,2,16,8,1,7,0,0.00,-1,70.0
mirocash.club,club,-1,-1,-1,-1,-1,25,17,1,6,0,-1,-1,6.0
turbocoin.icu,icu,-1,-1,-1,-1,-1,234,156,1,0,0,-1,-1,34.4
latypay.com-L900009,com-L900009,28,4721,61,60,5,1,2,0,0,4,0.00,0,1.0
felixhourly.pw,pw,-1,-1,-1,-1,-1,28,24,1,5,0,-1,-1,140.0
reflexion.ltd,ltd,45,9570,49,100,6,753,529,1,4,1,0.00,1,3.0
yourinvestzone.com,com,-1,107,17,100,2,48,60,1,7,0,0.00,-1,51.43
bitconnfunds.com,com,-1,-1,-1,-1,-1,14,9,1,5,0,-1,-1,5.0
hyipinvesting.org,org,12,-1,-1,100,2,18,61,1,0,0,0.00,0,10.0
hourlyred.top,top,-1,-1,-1,-1,-1,234,238,1,0,0,-1,-1,24.8
lexodus.biz,biz,4,444,19,87.5,8,3,11,1,0,4,0.00,1,12.0
finaldeposit.pw,pw,-1,-1,-1,50,2,11,11,1,6,0,0.00,-1,-1
trustshares.surf,surf,-1,-1,-1,50,2,20,41,1,6,0,0.00,-1,145.0
primeinvest.biz,biz,5,-1,-1,100,2,90,24,1,0,0,0.00,1,12.0
arianets.me,me,9,3365,186,100,7,0,0,1,2,1,0.00,1,6.0
quick-income.online,online,-1,463,10,100,3,3,0,1,1,0,0.00,-1,5.0
gelios.com,com,182,5002,19,0,2,0,0,0,1,1,0.00,-1,0.38
cloudbirds.icu,icu,-1,-1,-1,-1,-1,69,39,1,0,0,-1,-1,15.2
trusted-line.com,com,11,2748,74,80,10,1,0,1,17,1,0.00,0,8.0
korean-gold.com,com,11,3349,425,100,3,24,9,1,7,0,0.00,1,176.0
bitcoin-investors.icu,icu,-1,-1,-1,-1,-1,57,3,1,0,0,-1,-1,4.0
successtf.com,com,30,2510,30,69.23,13,0,1,0,6,9,0.00,0,1.0
covefund.club,club,-1,-1,-1,-1,-1,28,35,1,6,0,-1,-1,20.0
blackmining.biz,biz,-1,-1,-1,100,1,2,0,1,1,0,0.00,-1,10.0
royalsharesonline.online,online,9,10,1,90.91,11,1,4,1,11,0,0.00,0,6.0
octaforex.biz,biz,7,3140,39,82.61,23,1,0,1,14,4,0.00,0,4.0
fitbit.best,best,-1,-1,-1,-1,-1,33,61,1,0,0,-1,-1,5.0
bitbulls.io,io,7,1569,21,100,5,2,1,1,10,0,0.00,0,10.0
blueinv.cc,cc,32,15204,214,88.24,17,0,19,1,10,2,0.00,1,7.0
skycoins.biz,biz,25,3692,223,100,13,3,4,1,7,0,0.00,1,7.2
cash-booster.net,net,35,23773,118,72.73,11,0,0,0,3,3,15.00,1,10.0
hyperzone.biz,biz,9,8650,110,77.78,9,0,0,1,7,4,0.00,1,3.0
tritonplus.top,top,-1,-1,-1,100,1,62,36,1,0,0,0.00,-1,26.0
luckybanker.pro,pro,-1,-1,-1,66.67,3,12,9,1,5,0,0.00,-1,-1
globoforex.icu,icu,-1,-1,-1,66.67,3,0,0,1,6,0,0.00,-1,320.0
cryptoguard.biz,biz,9,480,23,100,6,8,6,1,5,0,0.00,0,5.0
earn7coins.com,com,-1,-1,-1,100,1,20,23,1,0,0,0.00,-1,21.82
investicon.club,club,-1,-1,-1,100,1,8,6,1,7,0,0.00,-1,43.2
crypto-club.net,net,18,-1,-1,40,5,1,0,1,0,4,0.00,1,3.5
sixty.cc,cc,53,12486,56,100,5,1,2,1,4,0,0.00,1,6.5
club-betal-trade.org,org,19,246,3,66.67,3,8,4,1,0,1,0.00,0,0.6
bonusdollar.info,info,-1,-1,-1,100,1,28,18,1,0,0,0.00,-1,65.0
sportprofit.org,org,14,80,4,100,5,0,0,0,7,2,0.00,0,10.0
btcfury.cc,cc,-1,-1,-1,100,1,11,2,1,0,0,0.00,-1,25.0
hourly-trades.club,club,-1,-1,-1,100,1,28,1,1,0,0,0.00,-1,110.0
greatearn.icu,icu,-1,-1,-1,100,1,12,0,1,0,0,0.00,-1,40.57
bigworld.pw,pw,-1,-1,-1,100,1,155,111,1,0,0,0.00,-1,53.6
bozafund.info,info,-1,-1,-1,-1,-1,145,0,1,6,0,-1,-1,50.0
mopoinvest.club,club,-1,-1,-1,-1,-1,32,21,1,5,0,-1,-1,140.0
earncool.biz,biz,2,618,42,100,6,5,1,1,8,0,0.00,1,71.04
coinsbay.icu,icu,-1,-1,-1,-1,-1,99,57,1,0,0,-1,-1,122.0
bitpointfunds.com,com,-1,-1,-1,-1,-1,8,115,1,3,0,-1,-1,96.0
medicalcrystal.com,com,144,2170,28,25,4,6,5,1,6,0,238.00,1,0.5
investtocrypto.xyz,xyz,-1,-1,-1,100,1,0,0,0,2,0,0.00,-1,50.0
t.me-XZX_beatcoin_bot,me-XZX_beatcoin_bot,6,-1,-1,100,1,0,0,0,0,0,0.00,0,15.0
makecashonline.pro,pro,-1,-1,-1,50,2,20,0,1,6,0,0.00,-1,132.0
besttrust.pw,pw,-1,-1,-1,50,2,32,43,1,6,0,0.00,-1,-1
radiantbitcoin.com,com,-1,1346,184,100,2,17,19,1,7,0,0.00,-1,26.4
festcoin.club,club,-1,-1,-1,-1,-1,36,31,1,0,0,-1,-1,45.0
quickmoney.pw,pw,-1,-1,-1,-1,-1,28,0,1,5,0,-1,-1,220.0
earnprofit.icu,icu,-1,-1,-1,-1,-1,58,44,1,0,0,-1,-1,96.0
sinex24.com,com,6,227,17,70,10,2,0,1,1,4,0.00,1,4.75
marcofund.info,info,-1,-1,-1,-1,-1,53,68,1,5,0,-1,-1,44.0
chain-mining.me,me,-1,-1,-1,-1,-1,5,101,1,1,0,-1,-1,12.0
hourly.money,money,112,86696,4459,61.11,18,5,0,1,14,5,108.00,1,21.12
cryptolake.biz,biz,7,15,1,0,1,12,61,1,2,0,0.00,0,10.0
g-center.net,net,16,628,41,100,6,9,7,1,10,0,0.00,1,10.0
hourlybase.com,com,41,9783,761,100,11,3,2,1,7,1,0.00,1,7.2
goldenhours.info,info,-1,-1,-1,-1,-1,17,13,1,0,0,-1,-1,5.54
bitlyassets.com,com,-1,-1,-1,-1,-1,16,18,1,4,0,-1,-1,96.0
crypto-trade.biz,biz,6,653,15,33.33,3,5,2,1,0,1,0.00,1,10.0
bitcofarms.info,info,-1,-1,-1,-1,-1,17,12,1,0,0,-1,-1,42.0
honeymoney.pro,pro,18,-1,-1,0,1,1,0,0,4,0,0.00,-1,-1
extrahour.top,top,-1,-1,-1,-1,-1,66,59,1,0,0,-1,-1,116.0
enrichyour.life,life,37,2222,50,100,4,1,0,0,5,0,0.00,-1,7.0
sonicfund.club,club,-1,-1,-1,-1,-1,35,25,1,6,0,-1,-1,140.0
techsolfund.com,com,105,3535,27,100,2,751,460,1,3,0,0.00,1,0.44
coinshour.icu,icu,-1,-1,-1,-1,-1,66,81,1,0,0,-1,-1,75.43
harmoney.live,live,22,9345,47,70,10,1,0,0,9,3,0.00,1,2.0
coinbit.tech,tech,-1,373,30,87.5,16,4,3,1,7,0,0.00,-1,45.0
bitpays.biz,biz,11,80,4,100,4,18,59,1,1,0,0.00,-1,6.0
ixwallet.io,io,116,1135,3,75,8,0,0,0,4,5,0.00,-1,0.3
cr-trading.online,online,-1,-1,-1,0,1,18,2,0,1,0,0.00,-1,50.0
c-gs.biz,biz,5,7303,187,77.78,9,0,13,1,13,1,0.00,1,2.0
fastime.icu,icu,-1,180,18,100,6,1,1,1,0,0,0.00,-1,76.0
opkofinancetrade.com,com,7,2209,32,77.78,9,1,0,1,8,3,0.00,1,5.0
purity.group,group,1,-1,-1,100,2,1,0,1,1,2,0.00,0,50.0
payinv.com,com,-1,62,10,100,1,21,0,1,7,0,0.00,-1,70.0
forexbiz.net,net,14,9909,415,83.33,18,0,1,1,17,1,0.00,1,2.5
vectorloan.club,club,-1,-1,-1,100,1,11,9,1,6,0,0.00,-1,100.0
kriptonit.biz,biz,3,320,12,88.89,9,0,0,1,2,2,0.00,1,8.0
bitoni.club,club,-1,-1,-1,-1,-1,99,56,1,0,0,-1,-1,60.0
mforex.biz,biz,33,6150,13,-1,-1,0,8,0,1,0,-1,-1,10.0
maxearn.pro,pro,-1,-1,-1,-1,-1,100,112,1,0,0,-1,-1,110.0
shanlimited.icu,icu,-1,-1,-1,-1,-1,88,58,1,0,0,-1,-1,43.2
earndoublebtc.com,com,5,-1,-1,-1,-1,3,3,1,0,0,-1,1,24.0
nvestoro.top,top,-1,-1,-1,-1,-1,100,49,1,0,0,-1,-1,122.0
mizzfund.pw,pw,-1,-1,-1,-1,-1,62,35,1,6,0,-1,-1,110.0
skyrealty.biz,biz,175,10887,136,16.67,6,738,0,1,16,0,144.00,1,0.6
hourlymoney.top,top,-1,-1,-1,-1,-1,8,6,1,0,0,-1,-1,20.0
btcrise.me,me,-1,-1,-1,-1,-1,4,57,1,0,0,-1,-1,20.0
bitbill.club,club,-1,-1,-1,-1,-1,229,182,1,7,0,-1,-1,5.33
vetopaying.info,info,-1,-1,-1,-1,-1,47,35,1,6,0,-1,-1,50.0
hourproof.icu,icu,-1,-1,-1,-1,-1,234,155,1,0,0,-1,-1,20.0
qotrex.com,com,-1,146,20,100,1,17,22,1,7,0,0.00,-1,24.0
jetprofit.casa,casa,-1,-1,-1,50,2,233,236,1,6,0,0.00,-1,140.0
instantlycashout.pro,pro,-1,-1,-1,50,2,57,55,1,6,0,0.00,-1,-1
bitmainers.net,net,8,-1,-1,0,1,15,0,0,0,0,0.00,-1,7.0
