url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
cryptocenter.biz,biz,139,18270,187,76.92,13,0,0,0,8,0,0,1,0.8
symbio.finance,finance,139,950,11,83.33,6,0,0,0,11,0,0,1,0.5
peregrine-falcon.biz,biz,138,70,2,0,1,5,2,1,0,1,89,1,1
ox.energy,energy,138,8495,87,100,4,1,2,1,4,1,0,1,0.7
energyaceglobal.com,com,138,1511,32,20,5,6,0,1,9,0,39,1,4.5
intego-trade.co,co,138,32608,473,66.67,12,757,108,1,15,4,0,1,1.7
corybets.com,com,138,14880,276,86.11,36,5,0,1,19,6,0,1,5
mercury-mining.net,net,138,5881,128,70,10,754,106,1,1,0,0,1,1.3
forexldr.com,com,138,32039,438,79.17,24,7,5,1,14,4,0,1,69
sport-stake.com,com,138,213253,3469,73.91,23,3,0,1,14,4,0,1,69
coincapital.ltd,ltd,138,2476,20,75,12,0,0,1,4,0,0,1,3
inhourly.com,com,138,4993,317,100,7,0,0,0,10,0,0,1,96
joinhour.com,com,137,198900,9500,9.76,41,0,0,1,27,8,708,1,24.96
miningcoingroup.com,com,137,8706,95,100,2,1,0,0,2,1,0,0,1
laser.online,online,137,493543,2527,75,8,0,0,0,0,0,0,1,12
appsxplora.co,co,137,24791,815,100,2,0,0,0,5,0,0,1,1.5
1coin.biz,biz,137,79,4,100,2,0,0,0,0,0,0,1,26.4
indigoincome.biz,biz,136,32993,835,78.57,28,2,0,1,18,8,0,1,3
sonatabit.com,com,136,119103,1275,80.56,36,24,0,1,19,11,0,1,2.3
coincapitaltrade.com,com,136,480571,3155,84,25,2,0,1,13,7,0,1,2.1
koreaexchangers.com,com,136,33,7,100,1,43,9,1,1,0,0,1,15
globalbitpool.com,com,136,3449,209,100,1,0,0,0,3,0,0,1,172
arbitragefinance.net,net,136,15305,273,70,10,0,0,0,9,0,0,1,25
brendex.global,global,135,2050,7,100,3,2,0,1,17,1,0,1,1.4
australianinv.com,com,135,3957,52,100,2,13,0,0,12,5,0,1,777
fortressfx.biz,biz,134,2222,51,90,10,755,448,1,11,0,0,1,2.1
hourer.biz,biz,134,8255,719,100,12,12,7,1,6,0,0,1,96
rcoinbit.com,com,134,12524,87,66.67,9,0,0,0,7,0,0,1,0.8
fexbit.com,com,134,42829,992,71.43,7,0,0,0,6,0,0,1,10
medusacapital.io,io,134,19562,365,50,2,0,0,0,5,0,0,1,3.5
capitaltradebank.com,com,133,390,20,57.14,7,1,0,1,11,0,0,1,0.3
hourproof.com,com,133,138821,7944,70,40,8,64,1,15,4,182,1,25.92
fastrmo.com,com,133,446732,3933,78.79,33,20,0,1,16,5,0,1,60
lavish4you.com,com,132,234,2,33.33,3,0,0,1,4,2,150,0,0.7
miningevolution.org,org,132,15052,323,28.57,14,1,0,1,19,5,308,1,3
arteezy.org,org,132,7246,21,100,4,2,0,1,4,0,0,0,1
incloude.com,com,132,55249,273,100,1,1,0,0,0,0,0,1,1.2
megaminer.website,website,131,335,10,12.5,8,5,0,1,7,0,147,0,0.4
globalleaderbank.com,com,131,2363,39,100,5,1,0,1,4,1,0,1,1.1
elevatecapital.biz,biz,131,8926,142,80,10,748,283,1,11,0,0,1,2.05
fastpaybtc.com,com,131,1999,152,90,10,7,0,1,7,0,0,1,33.84
deposit8.com,com,130,9236,683,31.58,19,0,73,1,7,2,159,1,25.92
wolfscapital.com,com,130,8409,273,92.31,13,3,0,1,13,1,0,1,2.1
klozta.com,com,130,8935,108,82.61,23,2,0,1,16,4,0,1,4
hightechforex.com,com,130,129358,1163,82.22,45,22,0,1,18,11,0,1,25
salmon.global,global,130,22493,244,100,5,758,0,1,11,1,0,1,7
coinscave.net,net,129,46581,1169,86.11,36,1,0,1,13,2,10,1,2
mercela.biz,biz,128,20093,157,77.78,9,0,0,1,12,1,0,1,1.5
kirklandfelt.com,com,128,47319,548,37.04,27,8,0,1,22,2,610,1,0.5
cr-bit.com,com,128,50,1,75,4,0,0,1,7,1,0,0,1
coinvalley.net,net,128,196950,1016,100,2,0,0,0,5,0,0,1,1.84
diversificator.online,online,128,24997,394,100,2,0,0,0,0,0,0,1,1
aprexfund.co.uk,co,128,284,9,100,1,0,0,0,4,0,0,1,17.8
zomyie.com,com,127,1770,25,0,3,766,598,1,12,0,60,1,1.5
trillionbet.space,space,127,504,8,33.33,3,756,550,1,0,0,20,1,1.2
fosterbit.com,com,127,13969,181,84.38,32,0,0,1,17,4,0,1,3.3
ultra24.cc,cc,127,705,26,100,1,0,0,0,3,0,0,1,1
ecostock.biz,biz,127,102952,1927,100,4,0,0,0,0,0,0,1,1.5
federind.com,com,126,3911,23,0,1,1,0,1,0,0,0,1,200
wenzbit.com,com,126,7566,109,100,5,725,299,1,11,1,0,1,2.1
bonestopco.com,com,126,350,6,100,2,1,0,0,5,0,0,1,72
btcmake.biz,biz,126,35,1,100,1,0,0,0,0,0,0,1,400
2mglobalshares.com,com,125,124692,916,100,13,758,96,1,10,0,0,1,1.2
binom-corp.com,com,125,2440,14,100,3,0,0,0,1,1,0,1,1
raizex.cc,cc,125,8323,158,0,1,0,0,0,0,0,0,1,5
investbill.com,com,125,340,17,75,4,0,0,0,4,0,0,1,5.52
btcpaid.biz,biz,124,1754,141,81.82,11,234,0,1,10,0,0,1,33.84
palmills.com,com,124,15535,411,75,4,0,0,0,11,0,0,1,3.5
bqtrades.com,com,123,7157,66,66.67,6,750,372,1,10,0,0,1,1
forexbusines.com,com,123,474739,2271,85.71,7,15,3,1,5,2,0,1,1.5
edgewaytrading.com,com,123,8075,167,100,6,734,0,1,7,0,0,1,1.6
vipbit.club,club,123,3905,252,100,5,0,0,0,8,0,0,1,4
billionfast.club,club,123,214,14,100,1,0,0,0,4,0,0,1,21.82
we-bit.biz,biz,123,65092,4082,71.43,7,0,0,0,5,0,0,1,31.2
fxltd.biz,biz,123,4099,73,62.5,8,0,0,0,6,0,0,1,0.5
cdex.biz,biz,122,24498,681,22.73,22,1,0,1,10,4,1,1,2.2
oxyvax.com,com,122,8580,169,100,4,713,371,1,2,0,0,1,2.1
grentinc.com,com,122,4690,18,71.43,7,0,0,0,19,2,0,0,0.5
cashbackinvest.net,net,122,1075,7,100,5,0,0,0,2,3,0,0,0.8
hourprofitable.com,com,122,68302,2010,81.25,16,10,1,1,19,0,0,1,18
pbio.com,com,122,26779,913,83.33,12,0,0,0,12,0,0,1,0.5
qfxo.com,com,122,3767,105,85.71,7,0,0,0,4,0,0,1,2.5
bingogold.club,club,121,2440,35,85.71,7,10,398,1,5,0,0,1,6
twidi-group.com,com,121,140,9,83.33,6,1,0,1,5,1,0,1,2
scam-game.com,com,121,1,1,100,3,0,0,0,5,2,0,0,1
investmarket.net,net,121,4815,176,100,6,747,405,1,0,0,0,1,1
effectcoin.io,io,121,58391,132,100,6,0,0,1,3,1,0,1,1
etoro-invest.com,com,121,2680,29,100,3,0,0,0,0,0,0,0,1
profit-guarantee.com,com,120,2868,40,82.35,17,6,4,1,14,1,0,1,3
advgain.com,com,120,28820,987,83.33,12,0,0,0,10,1,0,1,2
okbithour.com,com,120,129168,2958,80,20,6,0,1,7,1,0,1,15.74
hourmex.com,com,119,10314,824,100,13,2,1,1,8,1,0,1,19.2
worldof-freedom.com,com,119,10,1,100,3,3,2,1,1,0,0,1,2.3
tea-house.biz,biz,119,192388,2021,80.95,21,0,0,0,11,0,0,1,7.6
part-top.com,com,118,42315,272,90.91,11,0,0,1,11,5,0,1,5
8btc.capital,capital,118,11747,244,100,5,732,154,1,10,0,0,1,0.8
alpha-invest.global,global,117,487,19,88.89,9,1,46,1,10,1,0,1,3.1
bcinvest.tech,tech,117,2455,54,88.24,17,0,0,1,11,8,0,1,1.35
cryptomethod.biz,biz,117,51413,571,75,12,704,0,1,9,0,0,1,15
coinsclub.biz,biz,117,58948,3480,70,10,50,0,0,12,0,0,1,22.8
reymel-finance.com,com,117,6843,159,100,2,0,0,0,5,0,0,1,10
marybets.com,com,117,24084,195,82.35,17,0,0,0,14,0,0,1,3
elaborated.org,org,116,4365,25,16.67,6,0,2,1,5,0,99,1,0.7
tradeinmoney.com,com,116,25506,327,90.91,11,749,1,1,10,2,0,1,1.9
elegantbit.biz,biz,116,21559,188,100,4,757,101,1,9,2,0,1,1.1
roitop.me,me,116,7140,605,100,5,0,0,0,5,0,0,1,8
loreantrade.com,com,115,6367,83,88.89,9,0,0,1,19,1,0,1,2
hourpaying.biz,biz,115,6296,608,100,13,55,24,1,6,0,0,1,24
hitbit.biz,biz,115,24214,238,75,12,731,0,1,6,0,0,1,21
colobit.biz,biz,115,22071,280,100,7,0,0,0,5,1,0,1,4
factorial.pro,pro,115,8163,105,100,3,0,0,0,4,0,0,1,25
grandcoins.biz,biz,115,2896,63,100,5,0,0,0,4,0,0,1,2.15
royaltrade.club,club,114,938,51,20,5,0,0,1,1,0,85,1,11
3coin.biz,biz,114,325,13,66.67,3,0,0,0,0,0,0,1,12
bitbankpro.com,com,113,61112,610,7.69,26,1,61,1,14,4,345,1,8
goldnetvision.com,com,113,50344,282,80,10,0,2,0,6,4,0,1,2
getbitone.com,com,113,23415,471,84.62,13,0,0,1,5,2,19,1,2.1
hourbitpay.com,com,113,10641,913,100,14,2,29,1,8,0,0,1,48
eternalbit.io,io,113,31237,367,93.75,16,0,0,1,10,1,0,1,1
inter-trade.biz,biz,113,94,2,100,1,1,0,1,6,0,0,1,1.6
cryptomorrows.com,com,113,1084,21,100,4,746,0,1,11,0,0,1,2
miktosh.com,com,113,183204,2746,77.27,22,4,2,1,13,4,0,0,2.48
wealth-storage.org,org,112,2,1,50,2,0,0,0,11,1,0,0,1
btcengineer.biz,biz,112,7481,94,40,5,753,410,1,9,0,64,0,2.1
hourly.money,money,112,86696,4459,61.11,18,5,0,1,14,5,108,1,21.12
tophats.farm,farm,112,57933,480,84.62,26,13,4,1,11,9,0,1,2.5
50cent.capital,capital,112,9363,117,70,10,1,1,1,11,7,0,1,24
77hour.biz,biz,112,4554,299,100,6,0,0,0,11,0,0,1,60
themidas.me,me,112,90,3,100,2,0,0,0,5,0,0,1,3
1hashmining.com,com,112,2216,25,100,3,0,0,0,4,0,0,0,1
stepworth.biz,biz,111,70094,1650,87.5,32,0,0,1,19,1,0,1,3
xbtc-wallet.pro,pro,111,114,4,50,2,1,0,0,1,0,0,1,24
donattrade.com,com,111,479,33,100,3,0,0,0,4,0,0,1,5
bithour.net,net,110,236284,8889,6.82,44,10,2,1,25,7,945,1,25.92
nanotezer.com,com,110,48843,497,32.43,37,3,0,1,22,12,1,1,4
cometalp.com,com,110,1376,47,16.67,18,0,0,1,16,3,525,1,18.5
tradershome.tech,tech,110,181,4,14.29,7,3,1,0,5,0,313,0,1
activex.ac,ac,110,298548,2667,42.11,19,0,0,1,19,2,684,1,1.5
e-shares.biz,biz,110,4690,38,57.14,7,751,520,1,5,0,0,1,2.1
isemiss.com,com,110,32998,1305,71.43,7,0,0,0,5,0,0,1,1
10dollars.me,me,109,43013,1609,11.11,18,762,575,1,21,2,771,1,11
crypto-trader.cc,cc,109,33977,631,96,25,2,4,1,16,6,0,1,1
cointonix.com,com,109,3887,18,50,12,0,0,0,1,17,0,0,0.7
finguru.capital,capital,109,27443,821,82.35,17,0,0,0,9,6,0,1,2.2
hourlynew.com,com,109,7993,563,100,7,44,0,1,9,0,0,1,4.5
satoshitreasure.net,net,108,40262,574,85.71,14,1,0,1,5,5,0,1,13
crypto-bulls.com,com,108,3746,12,100,5,0,1,0,4,4,0,1,1
bitzz.io,io,108,2907,75,100,7,0,0,0,3,0,0,1,4.8
pearson-invest.com,com,108,1445,46,100,1,0,0,0,0,0,0,1,0.8
coinscomplex.biz,biz,107,6010,122,0,8,762,601,1,12,0,192,0,2.1
coinbomb.net,net,107,4559,148,83.33,12,751,401,1,10,2,19,1,1.2
solidcryptobank.com,com,107,3322,47,100,6,754,144,1,12,0,0,1,2.21
b2business.ltd,ltd,106,32952,1419,46.15,13,3,1,0,4,1,288,1,1.75
cryptocraze.me,me,106,3100,65,100,4,753,133,1,6,0,0,1,0.6
foreximperial.biz,biz,106,106439,962,83.33,12,0,0,1,5,3,0,1,33
nanomed-inc.com,com,106,1000,7,100,1,0,0,0,0,0,0,1,1.2
vip-fx.biz,biz,106,300,7,80,5,0,0,0,14,0,0,1,7
nanoinv.com,com,105,14387,268,12.5,40,0,0,1,30,12,958,1,3
techsolfund.com,com,105,3535,27,100,2,751,460,1,3,0,0,1,0.44
sanextrade.biz,biz,105,4926,401,100,13,5,0,1,8,0,0,1,4.24
cryptomillionaires-bot.com,com,105,227,10,66.67,3,2,3,1,12,1,0,1,7.3
beinforbes.club,club,105,33845,419,92.31,13,743,79,1,20,0,0,1,2.35
dreamwallet.biz,biz,105,2236,7,100,2,10,0,1,4,0,0,1,5.71
coffeewealth.net,net,105,22223,374,100,3,0,0,0,4,0,0,1,5
ritrexcapital.com,com,104,20,2,0,7,3,2,1,15,0,80,0,1.5
latypay.com,com,104,4721,61,44.44,27,0,0,0,10,26,0,1,4.8
amazing-coin.net,net,104,48861,819,100,5,751,258,1,4,1,0,1,1
profitablegrowth.loan,loan,104,108165,1008,100,7,752,273,1,0,0,0,1,2
7btc.io,io,104,400,5,75,4,0,0,1,1,2,0,1,9.12
arbingbet.com,com,104,22321,101,88.89,9,10,0,1,6,3,0,1,2.4
steepshare.com,com,104,228139,7020,80,15,0,0,0,17,0,0,1,1.5
nexmus-group.com,com,103,6640,30,28.57,7,0,0,0,2,7,100,0,0.36
profit.foundation,foundation,103,100669,220,44,25,0,0,1,14,11,761,1,2.6
toprange.cc,cc,103,5332,79,100,6,756,135,1,12,0,0,1,1.2
lifepay.biz,biz,103,61599,3059,83.33,6,0,3,1,4,0,0,1,25.92
mars-mining.net,net,103,28873,798,100,1,0,0,0,3,0,0,1,1.5
bitty.tech,tech,103,370,17,100,1,0,0,0,2,0,0,1,52.8
onepunchltd.com,com,103,93895,940,87.5,16,0,0,0,12,0,0,1,9.29
skvsak.biz,biz,102,1006,31,87.5,8,737,164,1,16,3,0,1,1.3
skydrone.cc,cc,102,93254,1512,78.13,32,0,0,0,19,11,0,1,1.5
hourspayday.com,com,101,143327,10587,4.17,24,0,0,0,20,5,338,1,51.6
hourlydrops.com,com,101,3412,48,75,4,19,52,1,7,0,0,1,4.8
lavi-hotel.com,com,101,21317,261,70,10,0,0,1,15,2,0,1,1.5
vaviloncapital.com,com,101,1056,28,100,5,747,407,1,10,0,0,1,2.1
coinshourly.biz,biz,101,17771,859,93.75,16,20,9,1,10,0,0,1,84.48
earnsprofit.com,com,101,10489,741,100,8,48,0,0,10,0,0,1,96
bitexprofit.com,com,101,4761,113,75,8,0,0,0,8,0,0,1,150
ialyeo.com,com,100,3320,10,100,1,7,180,0,0,0,0,1,0.7
elixbit.com,com,100,21994,231,22.58,31,0,0,1,20,4,457,1,10
fxdsolutions.biz,biz,100,950,18,100,5,750,483,1,10,0,0,1,2.2
chdevgroup.com,com,100,145,10,100,2,1,2,1,12,0,0,1,3.5
cashdollars.net,net,100,21202,135,100,16,28,10,1,10,0,0,1,1.5
usdhour.com,com,100,26253,1570,77.78,9,3,0,0,5,0,0,1,34.32
successful-traders.com,com,100,7760,143,85,20,0,0,0,14,0,0,1,88
cryptogrp.com,com,100,20,2,100,2,0,0,0,0,0,0,1,1
emine.to,to,99,5674,78,67.74,31,0,1,0,22,11,3,1,3.6
ecoinstrader.net,net,99,865,32,12.5,8,0,3,1,13,1,55,1,2.1
cryptosystems.world,world,99,1228,11,75,12,0,0,1,11,6,30,0,1.3
edrcoin.cash,cash,99,11498,69,50,6,0,0,0,13,1,0,1,0.65
coinage.icu,icu,98,70,6,100,6,753,467,1,12,0,0,1,1.92
argent-facile.club,club,98,7528,119,100,3,751,467,1,11,0,0,1,34.14
dailypaying.com,com,98,575,25,88.89,9,1,19,1,13,1,0,1,3
cetech.cc,cc,98,8182,212,90,20,4,0,1,11,1,0,1,3
inquantum.biz,biz,98,8595,12,80.65,31,1,0,0,13,11,0,1,2.05
cryptomeridian.biz,biz,98,77831,873,80,15,749,0,1,7,1,0,1,11
taurise.com,com,98,974,11,100,3,2,0,0,5,2,0,1,1.8
general-fund.com,com,98,80,4,100,4,0,0,1,12,0,0,1,2
btctradecorp.com,com,98,6883,146,75,8,0,0,0,3,0,0,1,11
diamonis.com,com,98,13500,323,100,2,0,0,0,3,0,0,1,1.43
margince.com,com,97,3621,103,50,6,5,46,1,19,1,287,1,5
oil-arab.ltd,ltd,97,222,3,0,1,6,4,0,0,1,30,1,4
investtrend.biz,biz,97,47747,502,18.42,38,0,0,1,20,8,1,1,2
optiontrader.ltd,ltd,97,1270,13,100,2,1,0,0,4,0,0,1,10
rubi-ltd.com,com,97,16471,261,100,1,0,0,0,0,0,0,1,20.4
winnerstrump.com,com,97,14287,1043,100,1,0,0,0,0,0,0,1,1
nanoincorp.com,com,96,21527,88,100,1,715,369,1,0,0,0,1,1.1
bixprout.com,com,96,20,1,83.33,6,0,10,1,4,0,0,1,3
crypto-trader.club,club,96,97870,955,93.33,30,4,3,1,15,6,0,1,1
origami.capital,capital,96,14319,254,100,1,0,0,0,3,0,0,1,4.44
fexfund.net,net,96,45456,803,66.67,3,0,0,0,0,0,0,1,9
omon.me,me,96,16217,299,100,1,0,0,0,0,0,0,1,0.8
larbitrage.com,com,95,3088,51,100,8,749,350,1,19,1,0,1,1.5
destinycorp.me,me,95,26798,534,84.62,13,1,0,0,2,4,0,1,2
profitmore.biz,biz,95,15347,266,72.73,11,6,0,0,3,0,0,1,2.1
bordeauxholdings.co.uk,co,94,1000,5,33.33,3,0,0,1,2,1,2,1,1.1
bitek.io,io,94,761,24,33.33,3,5,0,1,2,2,0,1,23
enjoyield.com,com,94,2079,113,81.82,11,753,488,1,13,1,0,1,1.5
kingtrades.biz,biz,94,13551,170,84.62,13,749,325,1,10,1,0,1,2.1
nexinvex.io,io,94,1429,31,76.19,21,1,0,1,16,5,0,1,3
asic-generation.com,com,94,1445,40,100,1,0,0,0,3,0,0,1,50
first-trading.org,org,93,5891,97,66.67,9,0,0,1,12,4,0,0,0.67
integratrade.biz,biz,93,14988,178,80,25,0,0,1,13,5,19,1,1.43
forzet.biz,biz,93,5427,88,100,8,747,173,1,10,2,0,1,2.1
realestatemarkets.net,net,93,25992,570,77.78,9,741,0,1,4,1,0,1,0.7
xoho.club,club,93,1004,65,100,4,0,0,0,0,0,0,1,4.11
eudamonlimited.com,com,93,1044,29,100,1,0,0,0,4,0,0,1,11
etalon-trade.com,com,93,207510,3701,85.71,14,0,0,0,5,0,0,1,1.7
agrarian-benefit.com,com,93,46068,999,100,4,0,0,0,6,0,0,1,9
sevenbits.ltd,ltd,92,70,5,20,10,1,35,1,12,1,173,1,1.5
successfulinvest.com,com,92,3931,50,76.19,21,4,0,1,16,1,0,1,2.5
cryptoghost.biz,biz,92,2844,77,100,5,742,148,1,7,0,0,1,1
btraders.me,me,92,38925,457,81.48,27,0,0,1,15,9,0,1,5
bankaero.biz,biz,92,2076,45,100,3,749,180,1,9,0,0,1,1.3
atlantistrade.biz,biz,92,33923,507,83.33,12,13,0,1,5,1,0,1,3
whitehouseinv.com,com,92,5112,336,100,1,0,0,0,3,0,0,1,18
geniuswallet.net,net,92,31104,517,100,2,0,0,0,5,0,0,1,2
instantcryptopayments.com,com,92,36500,1173,83.33,6,0,0,0,8,0,0,1,2.1
cryptomines.net,net,92,85,3,50,4,0,0,0,0,0,0,1,30
withdraweasy.com,com,92,6279,478,87.5,8,0,0,0,0,0,0,1,25.92
fp-stable.biz,biz,91,1690,12,100,2,650,421,1,0,0,0,1,2
index-capital.biz,biz,91,10558,314,100,5,749,235,1,10,0,0,1,2.1
shakewise.biz,biz,91,1720,10,90.91,11,2,0,1,8,0,0,1,3
greatinvest.biz,biz,91,4722,94,100,8,756,111,1,10,1,0,1,2.1
bitplanex.com,com,91,100,3,100,6,9,23,1,5,0,0,1,48
cashinhand.biz,biz,91,36749,2232,87.5,16,0,0,0,11,0,0,1,2
raisepays.com,com,90,11378,934,8.33,12,2,1,1,1,3,198,1,31.2
instantfruits.io,io,90,471,12,100,5,751,491,1,17,0,0,1,2
successful-innovation.biz,biz,90,189714,2833,78.38,37,9,0,1,20,9,0,1,4
bullinvmod.com,com,90,5300,32,87.5,16,1,0,0,7,6,0,0,1
trilliona.net,net,90,6136,133,75,4,749,198,1,10,1,0,1,1.5
bitselect.biz,biz,90,665,23,57.14,7,6,37,1,17,2,0,1,1.5
coiner-ex.com,com,90,12467,932,100,7,4,0,1,3,0,0,1,96
hourlytrust.biz,biz,90,60,3,100,3,668,0,1,0,0,0,1,35.76
it-invest.club,club,90,8968,244,100,1,0,0,0,0,0,0,0,1.24
7profit.tech,tech,89,6145,111,0,8,752,519,1,10,1,193,1,0.7
coinkdj.com,com,89,167926,7813,85.19,27,1,0,1,17,1,0,1,28.08
coinfinance.me,me,89,536,8,83.33,6,6,0,1,3,3,0,1,3
houronline.biz,biz,89,1977,161,83.33,12,12,4,1,6,1,0,1,3.33
realestateinv.biz,biz,89,11297,70,91.89,37,56,1,1,13,0,0,0,3
forexsky.biz,biz,89,252438,3849,82.86,35,0,2,1,13,1,0,1,40
wristfix.net,net,89,14850,736,100,1,0,0,0,0,0,0,1,5
billionaire.finance,finance,88,20632,83,71.43,7,2,0,0,10,2,99,1,1.4
bitcomaker.com,com,88,20830,210,38.1,21,1,26,1,17,2,297,1,12
kirkfelt.com,com,88,39543,246,83.33,6,8,1,1,17,1,0,1,7
dungmoney.com,com,88,8167,291,90,10,0,0,1,16,0,0,1,52.08
1st-commerce.com,com,88,22761,352,100,9,9,0,1,18,1,0,1,10
bitreward.biz,biz,88,772,23,100,1,19,4,0,4,0,0,1,6
vascotrade.com,com,88,5149,148,100,1,0,0,0,3,0,0,1,1.07
strong-exp.biz,biz,88,840,19,100,1,0,0,0,4,0,0,1,10
bitempire.biz,biz,88,80,1,100,1,0,0,0,3,0,0,1,5.04
spey.ltd,ltd,88,23935,39,100,1,0,0,0,0,0,0,0,1
bkicoins.com,com,87,2709,140,83.33,12,16,5,1,7,1,50,1,39.6
true-chain.io,io,87,16839,71,85.71,7,0,0,1,5,3,0,1,1.7
depositcase.biz,biz,87,12550,282,76.92,39,6,0,1,13,7,0,0,2.2
atlanticbtc.com,com,87,3247,80,75,20,0,0,1,14,2,0,1,2.2
microvest.biz,biz,87,17902,229,71.43,7,747,190,1,12,4,0,1,2
investmetns-cpa.club,club,87,90,4,75,8,2,0,1,11,3,0,1,3
sonartrade.biz,biz,87,44119,1078,80,10,0,0,0,5,0,0,1,4
fastcapitaltrading.com,com,86,3785,14,100,3,0,8,1,18,0,0,1,3.3
pacific-insurance.biz,biz,86,2808,56,83.33,6,0,0,0,5,2,0,1,1.5
lakelandgold.com,com,86,27516,172,89.19,37,0,0,0,17,8,0,1,2.2
trust-invest.net,net,86,2784,12,83.33,6,3,0,1,7,7,0,0,0.6
hourgrows.com,com,86,7253,528,100,4,0,1,1,0,0,0,1,72
hourvv.io,io,86,1000,45,100,4,2,1,1,0,0,0,1,3.33
fresh-legend.com,com,86,1410,15,100,1,0,0,0,4,0,0,1,5
oil-uae.com,com,86,40435,521,100,3,0,0,0,0,0,0,1,3
vizzgo.com,com,85,25613,169,33.33,24,0,0,1,31,10,2,1,3.5
allhourspay.com,com,85,169995,7416,53.13,32,7,0,1,13,1,186,1,26.4
leckerbit.com,com,85,7635,178,90.91,11,748,277,1,15,3,0,1,1.28
onixventure.com,com,85,7446,118,87.5,8,749,152,1,11,3,0,1,1.8
geniuscryptofund.com,com,85,4136,95,100,3,753,156,1,5,0,0,1,1.5
hourly-tokens.com,com,85,40,3,100,2,13,0,1,3,0,0,1,48
cloakinvest.com,com,85,246,5,85.71,7,0,0,1,16,5,0,1,0.88
peer2coin.com,com,85,10,1,100,2,12,0,1,3,0,0,1,72
biteconomy.biz,biz,85,8882,604,89.47,19,10,0,1,9,0,0,1,26.88
maximumhyip.com,com,85,34925,50,84.21,19,1,0,0,14,0,0,1,95
hourlygas.com,com,85,6122,502,100,4,0,0,0,0,0,0,1,5.33
stableon.biz,biz,84,65618,875,68.75,32,2,8,1,16,6,0,0,2.1
aliforex.biz,biz,84,1270,52,86.67,15,10,10,1,12,0,0,1,1.5
coinevolution.biz,biz,84,38729,516,75,20,725,0,1,6,3,0,1,2.1
bitetalon.com,com,84,2020,40,100,7,757,108,1,9,1,0,1,2.1
rasbuild.com,com,84,20,1,100,1,758,67,1,0,0,0,1,0.3
vimaxe.com,com,84,763,42,100,3,725,0,1,3,0,0,1,12
otenga.com,com,84,90,8,87.5,16,0,0,0,9,0,0,1,5
coxonoil.com,com,84,173,12,100,3,0,0,0,5,0,0,1,1.8
vavilon.top,top,84,785,31,75,8,0,0,0,4,0,0,1,3
crypto-venus.com,com,83,17541,354,0,1,8,4,1,6,0,49,1,15
dollardevice.net,net,83,2088,21,100,2,1,0,0,7,0,0,0,1
thron.capital,capital,83,3419,70,86.67,15,747,192,1,15,2,0,1,2.1
nettachain.com,com,83,44126,549,72.73,33,18,0,1,19,6,0,1,4.7
allaco.tech,tech,83,165,13,100,5,1,0,1,6,2,0,1,0.8
bitcoininvestclub.com,com,83,324268,4407,86.67,15,0,0,0,11,0,0,1,4
respectativa.com,com,83,71296,694,83.33,6,0,0,0,5,0,0,1,10
icorpex.com,com,82,23855,149,71.43,21,1,0,0,10,9,348,1,1
hoursclub.biz,biz,82,283109,10455,82.61,23,1,4,1,12,2,0,1,25.92
newlife-capital.com,com,82,10394,289,88,25,0,0,1,15,8,0,1,2
buisgain.com,com,82,7148,207,76.92,13,4,0,1,17,6,0,1,4.5
coinlens.biz,biz,82,9051,71,71.43,7,755,148,1,12,1,0,1,3
extraction.online,online,82,4112,87,77.78,9,0,0,0,4,3,0,1,9.5
phero-mania.com,com,82,2663,140,100,1,1,0,0,3,0,0,1,2.86
arma-medical.bio,bio,82,18581,305,100,2,0,0,0,4,0,0,1,1.05
