url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
dollarshouseltd.com,com,63,2450,28,50,2,1,0,0,9,1,1,-1,1.21
allmoneycasting.com,com,63,2317,48,80,10,750,194,1,12,1,0,1,5.7
factory.money,money,63,1420,3,100,1,0,0,1,1,0,0,-1,0.93
bitfalcon.io,io,63,69,2,66.67,3,0,1,0,10,1,0,1,4
fishing-break.online,online,63,-1,-1,-1,-1,1,0,0,4,0,-1,-1,1.17
gmt.cash,cash,63,-1,-1,50,2,0,0,0,4,0,25,-1,0.57
cetcoinex.com,com,63,-1,-1,100,2,0,0,0,10,1,0,-1,0.5
plumeria.pro,pro,63,-1,-1,-1,-1,5,2,1,2,0,-1,1,2.4
forexance.pw,pw,63,-1,-1,100,1,99,15,1,0,0,0,1,96
gold-bucks.com,com,63,-1,-1,50,2,8,0,1,0,0,0,1,50
worldcrypto.xyz,xyz,63,-1,-1,100,1,7,0,1,0,0,0,1,68
intelcoinage.com,com,63,-1,-1,100,1,686,0,1,0,0,0,-1,3
bminers.com,com,63,-1,-1,50,2,0,0,0,0,0,0,-1,-1
hashcloud.io,io,63,-1,-1,100,2,0,0,0,0,0,0,1,24
proinvest.su,su,63,-1,-1,100,1,0,0,0,0,0,0,0,1
foginvestment.com,com,63,-1,-1,100,1,0,0,0,0,0,0,1,1.2
loanbit.net,net,62,198458,422,100,2,0,0,0,0,0,0,1,2
rediumtrade.com,com,62,62697,851,92.86,14,1,0,1,14,6,0,1,7
bitzee.biz,biz,62,36284,773,22.22,18,2,0,1,11,5,2,1,3.6
zureabit.com,com,62,30903,439,87.5,8,0,0,0,5,0,0,1,7
bitbonum.biz,biz,62,9527,661,100,14,11,7,1,9,0,0,1,84
mega-birds.com,com,62,6773,9,100,4,2,1,0,1,2,0,-1,1.1
valexcoin.com,com,62,5794,101,100,6,750,305,1,8,0,0,1,2.1
hourbrokers.biz,biz,62,4689,430,100,14,3,15,1,6,0,0,1,36
invplaza.com,com,62,4323,126,100,6,0,0,0,3,0,0,1,22
hourhere.biz,biz,62,4162,289,100,6,9,1,1,0,0,0,1,74.4
zeissbank.com,com,62,3607,68,93.75,16,2,0,1,11,6,0,1,3.75
maxsavings.biz,biz,62,1740,41,100,8,550,1,1,10,1,0,1,2.1
wheel-profit.cc,cc,62,1145,39,100,1,0,0,0,0,0,0,-1,0.1
trustbillion.com,com,62,666,34,87.5,8,0,0,0,5,0,0,1,5.04
coreanddesign.com,com,62,455,8,100,1,0,0,0,0,0,0,-1,1.1
eco-pay.biz,biz,62,400,11,100,3,0,0,0,0,0,0,1,1
thomsoninvestments.biz,biz,62,120,2,100,1,0,0,0,0,0,0,-1,0.7
perfectbet.biz,biz,62,100,1,100,2,0,0,0,5,0,0,1,33
adsyoutraffic.com,com,62,80,3,83.33,12,0,0,0,12,0,0,-1,0.5
go-profit.club,club,62,63,8,100,4,3,1,1,6,0,0,1,25.44
activecoinltd.com,com,62,57,8,100,1,0,0,0,0,0,0,1,17
buoyantcoin.com,com,62,50,1,100,3,0,1,1,11,0,0,0,0.7
brutalcoin.com,com,62,10,1,100,8,16,19,1,11,1,0,1,0.6
trendap.ru,ru,62,-1,-1,-1,-1,0,0,1,1,0,-1,1,2.1
tradefest.co,co,62,-1,-1,-1,-1,4,19,1,0,0,-1,1,13.5
brycevisual.icu,icu,62,-1,-1,100,1,234,129,1,0,0,0,1,128
3wico.com,com,62,-1,-1,100,1,0,0,0,0,0,0,-1,0.24
superhitroi.icu,icu,62,-1,-1,100,1,100,31,1,0,0,0,1,152
ico-capital.io,io,62,-1,-1,-1,-1,0,0,1,1,0,-1,0,5
btc-cherry.com,com,62,-1,-1,100,2,1,0,1,3,0,0,1,10
cryptocurrencygroup.com,com,62,-1,-1,100,2,0,0,1,4,0,0,-1,10
dldcompany.com,com,62,-1,-1,-1,-1,0,0,0,7,0,-1,0,2.5
nextwork-million.bid,bid,62,-1,-1,100,1,6,3,1,0,0,0,1,26
act-inv.com,com,62,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1
golden-bitpay.com,com,62,-1,-1,-1,-1,3,0,1,0,0,-1,1,26.4
excellent-fund.bid,bid,62,-1,-1,100,1,38,6,1,0,0,0,1,27
union-withdraw.trade,trade,62,-1,-1,100,1,21,2,1,0,0,0,1,60
honest-trader.com,com,62,-1,-1,50,2,43,22,1,0,0,0,1,60
makedoge.com,com,62,-1,-1,100,1,0,0,0,0,0,0,-1,-1
topfxinvest.com,com,62,-1,-1,100,2,14,0,1,0,0,0,1,1.13
coinations.com,com,62,-1,-1,100,1,0,0,0,0,0,0,1,1.01
recyclingaid.com,com,62,-1,-1,100,1,0,0,0,0,0,0,1,5.9
finorion.biz,biz,61,160842,3220,77.27,44,6,0,1,20,11,0,1,4
megatraders.biz,biz,61,118372,3176,-1,-1,0,0,0,0,0,-1,1,3
infinithour.com,com,61,101951,3759,75,16,1,39,1,8,1,0,1,25.92
minercoin.biz,biz,61,52023,643,58.33,12,749,428,1,14,1,73,1,1.5
empowerforex.biz,biz,61,22448,488,80.49,41,0,0,0,19,13,0,1,2.1
fin-insider.org,org,61,17528,337,100,3,758,0,0,0,0,0,1,2.2
fruitmoney.org,org,61,16705,21,100,1,2,0,0,2,0,0,-1,-1
coinprogress.com,com,61,11147,177,75,8,0,0,0,6,0,0,1,11
speedyinv.com,com,61,10928,244,90,10,0,0,1,10,0,0,1,20
hour90.com,com,61,6762,265,88.89,9,25,8,1,12,0,0,1,28.8
magnyze.com,com,61,6548,57,70,10,749,226,1,13,4,0,1,2.2
invest-vip.com,com,61,5177,56,80,20,0,0,0,12,0,0,1,300
coinsmex.biz,biz,61,5011,406,100,11,34,13,1,8,1,0,1,7.2
coinexa.pro,pro,61,4714,56,12.5,8,0,0,1,18,2,678,-1,3.21
uniworc.com,com,61,4592,35,0,5,0,0,1,10,3,19,0,0.5
bittrading.cc,cc,61,2659,14,100,5,0,0,0,3,0,0,-1,6
axiscrude.com,com,61,2604,134,88.89,9,0,0,0,7,0,0,1,3
takicoin.com,com,61,2093,53,72.22,18,7,18,1,18,1,0,1,4
workingoutsoft.com,com,61,1826,38,83.33,6,0,0,1,8,2,0,1,25
reservecapital.biz,biz,61,1390,25,20,10,756,567,1,12,1,84,1,1
alchemist.bz,bz,61,1299,9,100,1,0,0,0,0,0,0,-1,0.83
pokemons-go.org,org,61,944,16,100,1,0,0,0,0,0,0,1,4
dogesca.club,club,61,791,3,0,1,0,10,0,3,0,0,1,4.16
ethmine.biz,biz,61,572,3,100,3,4,0,0,2,2,0,1,62.4
poker-bot.cc,cc,61,285,13,20,5,7,0,1,16,1,228,1,50.88
crypto-forex-bank.com,com,61,120,10,80,5,0,0,0,4,0,0,1,1.2
millenium-lf.com,com,61,60,2,100,2,0,0,1,17,3,0,-1,2
shark-capitals.pro,pro,61,30,8,0,2,34,0,1,6,1,400,-1,1.8
blablasbor.top,top,61,-1,-1,100,1,0,0,0,3,0,0,-1,0.5
westassets.net,net,61,-1,-1,100,1,3,1,1,0,0,0,1,1.2
progressur.biz,biz,61,-1,-1,100,1,0,0,1,0,1,0,1,6.33
bitrefix.com,com,61,-1,-1,100,3,0,0,0,0,0,0,1,1
gtrade.biz,biz,61,-1,-1,-1,-1,4,0,1,4,0,-1,1,0.7
crypto-source.club,club,61,-1,-1,100,1,28,1,1,0,0,0,1,68
futurebeat.online,online,61,-1,-1,100,1,7,1,1,0,0,0,1,140
forexsherpaltd.com,com,61,-1,-1,100,2,0,0,0,0,0,0,1,1
franchise-funds.com,com,61,-1,-1,-1,-1,0,0,0,0,0,-1,-1,3.4
bit4money.com,com,61,-1,-1,100,1,0,0,0,0,0,0,1,750
tokyoinv.com,com,60,28054,327,-1,-1,0,0,0,0,0,-1,-1,-1
rentex.ltd,ltd,60,26837,158,100,4,0,0,0,4,0,0,0,3.2
trancescan.com,com,60,16351,260,100,5,749,278,1,11,0,0,1,12
dailydp.com,com,60,14443,247,100,3,757,0,1,13,0,0,1,2.1
ambis.biz,biz,60,11917,66,100,3,0,0,0,0,0,0,1,3.6
invest-aurum.net,net,60,11318,267,92.31,13,2,0,1,17,14,0,-1,3
braind.club,club,60,9081,447,21.43,14,3,0,0,4,3,561,1,3
hourlyparty.com,com,60,5333,486,100,7,0,0,0,10,0,0,1,4.11
hourdream.com,com,60,4244,375,100,11,19,13,1,6,0,0,1,84.48
btcmint.net,net,60,4032,244,7.69,26,2,4,1,14,1,326,1,25.92
edg.asia,asia,60,3550,90,100,3,749,175,1,9,0,0,1,3
realcryptotrade.com,com,60,3525,41,81.48,27,6,0,1,13,0,0,0,2.2
bip-africa.network,network,60,3513,68,100,3,0,0,1,7,1,0,1,7
warminverter.biz,biz,60,3199,37,100,3,746,336,1,10,0,0,1,1.2
sevenstars.group,group,60,2566,57,100,7,0,0,1,8,1,0,1,0.93
fastmine.org,org,60,670,18,60,5,0,0,0,6,2,99,-1,2
full-relax.com,com,60,653,3,100,2,4,0,0,8,0,0,-1,3
bluegold.pro,pro,60,290,24,100,6,28,0,1,6,1,0,1,8
arbitrex.org,org,60,250,5,33.33,9,0,0,0,0,6,349,-1,1
damb.biz,biz,60,127,5,100,2,0,0,0,0,0,0,1,6
hash-x.io,io,60,21,2,100,3,0,0,0,8,0,0,-1,2.5
unionbet.space,space,60,-1,-1,0,1,0,0,1,7,0,70,1,2.7
cfd-investments.com,com,60,-1,-1,-1,-1,1,0,1,1,0,-1,1,20
eurobitltd.com,com,60,-1,-1,100,1,33,43,1,2,0,0,1,3
holdandtrade.com,com,60,-1,-1,66.67,3,0,0,1,2,2,0,0,1
usdunited.pw,pw,60,-1,-1,100,1,88,12,1,0,0,0,1,128
dcb-bank.com,com,60,-1,-1,-1,-1,27,5,1,0,0,-1,1,7.2
fast-investor.com,com,60,-1,-1,50,2,12,0,1,0,0,0,1,140
bitmi.me,me,60,-1,-1,100,1,0,0,0,0,0,0,-1,2
perfect-one.co,co,59,151931,5931,81.82,11,1,0,1,19,2,0,1,30
bitalpha.biz,biz,59,88800,1231,77.42,31,11,0,0,14,6,0,1,4
biostry.biz,biz,59,38407,365,80,10,0,0,0,3,0,0,-1,2
teslaincome.com,com,59,28309,687,100,2,0,0,0,0,0,0,-1,2.5
publicprime.biz,biz,59,23882,289,78.72,47,0,0,1,10,7,0,1,35
coinezos.com,com,59,23768,186,60.87,23,4,4,1,7,10,0,-1,21
coingenic.io,io,59,22005,397,100,5,0,0,1,7,1,0,1,2
growthbridge.cc,cc,59,17911,321,90.91,11,3,0,1,9,0,0,1,8
advancedbit.net,net,59,11272,83,80,10,0,0,1,15,5,0,0,60
biohourly.biz,biz,59,7534,397,92.31,13,11,1,1,7,1,0,1,3
stargate-ltd.com,com,59,4483,61,100,3,0,0,0,3,0,0,-1,1
stariobit.com,com,59,4315,66,100,4,746,0,1,11,2,0,1,1.4
enwy.io,io,59,3187,61,100,1,0,0,0,0,0,0,-1,2
bitbuild.net,net,59,2691,107,100,1,0,0,0,3,0,0,-1,21.43
superfinefund.com,com,59,2411,68,83.33,6,4,0,1,5,0,0,1,5
paidroi.com,com,59,2194,156,100,9,1,0,1,9,0,0,1,4.4
atlantos.biz,biz,59,2140,29,80,5,748,465,1,2,0,0,1,5
bitphoenixsolutions.com,com,59,1577,12,100,1,0,0,0,3,0,0,-1,5
bitcofinance.com,com,59,1416,78,71.43,14,0,0,1,10,1,0,1,6
dioxen.com,com,59,683,8,100,1,0,0,0,0,0,0,-1,2
amaris-group.org,org,59,125,3,100,4,1,0,0,0,0,0,1,5.5
dragon-eggs.site,site,59,-1,-1,-1,-1,0,0,0,2,0,-1,-1,-1
agio.company,company,59,-1,-1,0,2,1,0,0,1,2,0,1,0.9
mycryptomining.biz,biz,59,-1,-1,66.67,3,0,0,0,7,2,0,-1,2
x10app.com,com,59,-1,-1,-1,-1,0,0,0,2,0,-1,-1,-1
prizma.ltd,ltd,59,-1,-1,50,2,2,0,1,1,0,0,-1,3
cryptocentrebot.com,com,59,-1,-1,-1,-1,0,0,0,3,0,-1,1,2.8
bitjok.com,com,59,-1,-1,-1,-1,18,0,1,1,0,-1,1,42
sportinvest-ltd.com,com,59,-1,-1,100,1,20,0,1,1,0,0,1,5
trade-earn.trade,trade,59,-1,-1,100,1,39,14,1,0,0,0,1,45
trollpays.pw,pw,59,-1,-1,100,1,21,13,1,0,0,0,1,128
invessfunds.club,club,59,-1,-1,100,1,62,5,1,0,0,0,1,96
binstant.biz,biz,59,-1,-1,100,2,0,16,1,0,0,0,1,500
delta-crypto.com,com,59,-1,-1,50,2,19,5,1,0,0,0,1,200
cryptoaero.info,info,59,-1,-1,100,1,6,3,1,0,0,0,1,75
multiplybits.com,com,59,-1,-1,75,4,1,0,1,0,0,0,-1,2.5
hourtrade.biz,biz,59,-1,-1,100,1,16,5,1,0,0,0,1,900
dubai-mines.club,club,59,-1,-1,100,1,0,0,0,0,0,0,1,5.6
dicefunds.info,info,59,-1,-1,100,1,0,0,0,0,0,0,1,10
bitimax.net,net,59,-1,-1,100,1,0,0,0,0,0,0,1,50.57
securecapital.biz,biz,59,-1,-1,100,1,0,0,0,0,0,0,1,26.4
perfectionbet.com,com,59,-1,-1,100,2,0,0,0,0,0,0,-1,1.25
varionfund.com,com,58,506238,3395,90,10,750,38,1,2,2,0,1,1.5
exchangeprofit.biz,biz,58,360393,2217,6.67,15,0,0,1,27,4,516,1,1
succeedday.club,club,58,216593,160,83.33,6,18,0,0,4,0,0,-1,5
empirefinancegroup.com,com,58,116906,972,100,7,701,1,1,0,0,0,1,2
sportvest.capital,capital,58,26360,254,82.76,29,0,0,1,18,15,0,-1,1.8
joidesharm.com,com,58,22301,687,100,2,0,0,0,11,0,0,1,1.2
rentalo.us,us,58,20474,47,90,10,0,0,1,0,8,0,0,0.6
ethanallenus.us,us,58,17818,196,71.43,7,733,25,1,8,1,0,1,6
bestinvestment.io,io,58,14922,140,65,20,3,0,0,8,6,239,-1,4
rbcoininv.com,com,58,12034,142,71.43,7,0,0,0,5,0,0,-1,3.57
chainhour.com,com,58,5493,435,100,5,0,0,0,2,0,0,1,4.8
commexx.com,com,58,5055,70,36.84,19,1,0,1,11,8,1,1,1.15
realmining.club,club,58,4987,103,100,8,0,0,1,9,2,0,1,2.2
menolix.com,com,58,4370,86,40,5,646,0,1,4,0,74,1,1
empireforex.biz,biz,58,2973,74,100,1,0,0,0,4,0,0,-1,-1
increaseym.com,com,58,1875,35,100,7,749,222,1,19,0,0,1,2.1
bittraders.club,club,58,1828,26,50,2,0,0,0,0,0,0,1,12
avanciroinv.com,com,58,1816,97,100,2,0,0,0,4,0,0,1,1.6
m-mak.biz,biz,58,1472,40,100,1,0,0,0,0,0,0,1,2.5
aragon.company,company,58,1245,48,100,4,0,0,0,0,0,0,1,3.2
silvermagnet.uk,uk,58,673,28,40,5,0,0,0,8,0,0,1,4.5
re-pay.me,me,58,155,3,100,2,6,0,1,8,0,0,1,5
oncoin.cc,cc,58,100,4,66.67,3,0,0,0,0,0,0,-1,5
dollarinvestment.net,net,58,30,1,100,2,0,0,1,0,0,0,-1,10
jeroboam.company,company,58,10,1,100,1,758,0,1,0,0,0,-1,0.8
hashbit.io,io,58,10,1,75,4,21,1,1,2,2,0,1,6
safeboxbit.biz,biz,58,10,1,100,1,0,0,0,4,0,0,1,9.84
fruit-garden.biz,biz,58,-1,-1,-1,-1,0,0,0,4,0,-1,-1,0.96
peargroup.org,org,58,-1,-1,50,2,1,0,0,1,3,0,1,7
tronworlds.io,io,58,-1,-1,-1,-1,0,0,0,1,0,-1,1,99
fishing-money.biz,biz,58,-1,-1,100,1,1,0,0,4,1,0,-1,1.5
metadex-finances.com,com,58,-1,-1,100,4,0,0,0,15,0,0,1,1.1
bitco-cache.com,com,58,-1,-1,100,1,1,0,1,3,0,0,-1,2
cryptotradingbusiness.club,club,58,-1,-1,100,1,18,11,1,0,0,0,1,48
aceinvest.co.uk,co,58,-1,-1,66.67,3,6,0,1,0,0,0,-1,0.33
bitbanking.trade,trade,58,-1,-1,100,1,17,2,1,0,0,0,1,22
open-deposit.com,com,58,-1,-1,50,2,17,2,1,0,0,0,1,45
idleprofitalways.com,com,58,-1,-1,66.67,3,0,0,0,0,0,0,-1,2.1
trusted-fund.bid,bid,58,-1,-1,100,2,0,0,0,0,0,0,1,50
asichash.com,com,58,-1,-1,100,1,0,0,0,0,0,0,0,0.35
100kbtc.com,com,57,86086,5033,56.67,30,12,0,1,19,5,189,1,25.68
hourclouds.com,com,57,43804,2675,14.29,7,0,0,1,13,0,146,1,25.92
vips.gold,gold,57,42238,315,22.73,22,0,0,1,24,7,1,1,2.9
hourflow.biz,biz,57,35434,916,16.67,18,2,9,1,15,2,335,1,20.64
libersone.com,com,57,14259,80,71.43,21,0,0,1,18,11,0,-1,5
brilliantalliance.biz,biz,57,14145,144,73.91,23,0,0,1,14,11,0,-1,3.21
bitmania.cc,cc,57,10678,63,36.36,11,0,0,1,8,5,0,-1,777
bitmally.com,com,57,9000,30,64.29,14,0,0,0,5,8,0,-1,3
junnex.com,com,57,8772,49,100,3,0,0,0,2,0,0,1,2
surveymasterltd.com,com,57,4928,71,9.09,11,0,0,1,29,3,522,-1,2.5
bitcraft.biz,biz,57,3256,72,12.5,8,757,0,1,16,1,218,1,2.1
crypto5.club,club,57,2417,32,100,5,0,3,1,5,0,0,1,1
fibonacci-invest.com,com,57,2381,48,62.5,8,16,0,1,13,1,0,-1,4
avistagroup.biz,biz,57,2015,73,75,4,0,0,0,3,0,0,1,14.4
bitsignum.com,com,57,1988,58,100,8,1,0,1,10,0,0,1,0.7
bitse.club,club,57,1878,33,100,3,1,0,1,8,0,0,1,1.5
effectadver.best,best,57,1060,53,33.33,3,0,0,0,2,4,0,1,10
dayrex.cc,cc,57,608,21,94.12,17,0,0,1,19,4,0,-1,3
cobaltcouncil.cc,cc,57,550,30,100,3,749,155,1,10,0,0,1,3
pmt.group,group,57,336,17,0,1,0,0,0,0,0,0,1,4.75
cryptohourly.biz,biz,57,219,19,100,1,18,0,1,4,0,0,1,25.2
ebicoinvest.com,com,57,140,7,100,6,2,5,1,17,0,0,1,5.04
ephexfx.com,com,57,120,6,100,3,40,14,1,5,0,0,0,50
profit20.net,net,57,41,4,100,1,0,0,0,9,0,0,1,777
expmining.com,com,57,-1,-1,0,1,0,0,0,0,0,0,-1,2.22
dogefans.co,co,57,-1,-1,-1,-1,1,0,0,0,0,-1,1,2
cosmoscapital.co,co,57,-1,-1,-1,-1,16,8,1,1,0,-1,1,6
werise.bz,bz,57,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
onlygreen.pro,pro,57,-1,-1,100,4,8,7,1,6,1,0,1,8
cryptomain.fun,fun,57,-1,-1,100,1,234,55,1,0,0,0,1,116
blgroup.xyz,xyz,57,-1,-1,100,1,5,2,1,0,0,0,-1,2
blgroup.xyz,xyz,57,-1,-1,100,1,5,2,1,0,0,0,-1,2
sinitinex-global.com,com,57,-1,-1,-1,-1,0,0,1,0,0,-1,1,50
BtcHour.cc,cc,57,-1,-1,-1,-1,0,0,0,0,0,-1,1,10
cryptoprophet.net,net,57,-1,-1,66.67,3,0,0,1,0,0,0,0,2
hyipmonitor.review,review,57,-1,-1,100,3,0,0,0,0,0,0,-1,0.29
full-exchange.com,com,57,-1,-1,100,1,0,0,0,0,0,0,1,5.8
reykey.io,io,56,23292,324,100,2,0,0,0,4,0,0,1,3
smart-gain.biz,biz,56,11198,141,75,4,8,3,1,0,1,0,1,1
ligalaize.com,com,56,5888,21,60,5,0,0,0,16,3,0,0,2
bitearn.club,club,56,5189,391,100,12,3,4,1,8,0,0,1,36
yourhour.biz,biz,56,4501,339,100,15,32,15,1,12,1,0,1,26.4
innovation-trade.biz,biz,56,2506,54,88.89,9,1,0,1,7,4,0,1,1.5
luxica.biz,biz,56,2235,30,0,7,14,0,1,10,2,885,0,1.6
bitmagnet.biz,biz,56,1463,28,100,2,0,0,0,0,0,0,1,3.6
bitado.net,net,56,845,15,100,1,0,0,0,0,0,0,1,2.88
super-crypto.net,net,56,290,7,23.08,13,146,456,1,8,0,119,0,2.4
cryptofast.biz,biz,56,140,9,100,2,6,3,1,3,0,0,-1,10
jc-group.biz,biz,56,120,3,100,2,748,261,1,6,0,0,1,10
onehourltd.com,com,56,112,8,100,1,0,0,0,4,0,0,1,21
equinet.club,club,56,100,2,100,1,0,0,0,0,0,0,-1,-1
d-funds.today,today,56,100,6,100,1,0,0,0,0,0,0,-1,4
crypto-invest.net,net,56,60,6,100,3,0,0,0,5,0,0,1,1
financial-freedom.cc,cc,56,50,5,100,2,0,0,0,1,0,0,1,0.5
faucet.cloud,cloud,56,1,1,100,1,1,0,0,0,0,0,-1,0.3
botva.biz,biz,56,-1,-1,-1,-1,2,0,0,1,0,-1,-1,1
luxmine.biz,biz,56,-1,-1,-1,-1,0,0,0,1,0,-1,-1,0.5
bitonecoin.com,com,56,-1,-1,-1,-1,0,0,0,1,0,-1,-1,2
primercash.biz,biz,56,-1,-1,100,1,0,0,1,2,1,0,0,4.5
top4you.trade,trade,56,-1,-1,75,4,8,1,1,9,2,0,0,0.7
profitcoin.club,club,56,-1,-1,-1,-1,15,1,1,0,0,-1,-1,2
ixiner.org,org,56,-1,-1,0,1,0,0,1,5,0,0,-1,-1
masterforextraders.com,com,56,-1,-1,50,2,2,0,1,0,0,0,-1,1
ridgemining.club,club,56,-1,-1,100,1,100,32,1,0,0,0,1,152
btccompany.cc,cc,56,-1,-1,100,1,4,1,1,2,0,0,1,20
champion2018.club,club,56,-1,-1,100,1,16,0,1,4,0,0,1,92
thepiratebank.io,io,56,-1,-1,100,1,724,0,0,0,0,0,1,1.92
wekecoin.trade,trade,56,-1,-1,0,1,0,0,0,0,0,0,0,5
resminside.com,com,56,-1,-1,100,1,0,0,0,0,0,0,0,0.71
ico-london.com,com,55,101516,407,84.62,26,0,0,0,12,12,0,-1,5
carbon7.biz,biz,55,87173,933,100,2,1,0,0,4,0,0,1,7
royalwines.biz,biz,55,35488,560,0,7,764,588,1,21,0,133,1,1.1
aprexfund.com,com,55,26618,427,76.92,13,0,0,0,9,0,0,1,17.8
grantis.club,club,55,22199,190,81.82,11,0,0,1,2,2,0,1,0.55
barrybondcapital.com,com,55,21136,459,71.43,14,729,376,1,7,3,49,1,1
wooxs.co,co,55,20896,236,83.33,6,0,0,0,9,3,0,1,1
kingbitcoincorp.com,com,55,8908,67,71.43,7,0,0,1,7,0,0,1,12
dobro-father.com,com,55,8666,288,100,1,0,0,0,3,0,0,1,20
matrixtrader.biz,biz,55,6373,110,100,5,0,0,0,3,0,0,1,18
private-shares.com,com,55,6015,72,93.75,16,5,2,1,0,3,0,-1,0.79
vineyard-wine.com,com,55,5344,309,100,2,760,20,0,4,0,0,1,1.5
investish.net,net,55,3725,73,25,16,0,0,1,20,7,1,1,4
btcethlite.com,com,55,1914,25,16.67,6,0,1,0,1,7,0,0,2.6
bitco6.biz,biz,55,1780,27,100,2,760,0,1,0,1,0,1,6
magicafrica.world,world,55,1770,34,81.82,11,0,0,1,18,2,0,-1,0.71
nomostrade.com,com,55,1514,16,63.64,11,0,0,1,5,0,0,-1,1.93
futurecoins.io,io,55,1481,14,100,1,0,0,0,0,0,0,1,3.84
fastfininv.com,com,55,264,9,25,4,0,0,0,0,1,70,1,1
accnetcoin.com,com,55,70,6,66.67,9,0,0,0,3,0,0,1,20
cryptohands.org,org,55,16,2,40,5,1,0,1,9,2,0,-1,-1
youdep.ru,ru,55,-1,-1,100,1,17,0,1,1,1,0,1,777
lidergrupp.site,site,55,-1,-1,0,1,6,4,1,6,0,0,1,50
realtradepro.com,com,55,-1,-1,-1,-1,9,36,1,1,0,-1,-1,10
truckingworld.net,net,55,-1,-1,25,4,0,0,1,0,3,0,1,0.8
bitplaza.biz,biz,55,-1,-1,-1,-1,18,41,1,1,0,-1,1,10
bitcloudgroup.com,com,55,-1,-1,100,1,1,5,1,0,0,0,1,4.08
coinceltd.com,com,55,-1,-1,100,1,18,22,1,0,0,0,1,3
cryptobiz.club,club,55,-1,-1,100,1,1,6,1,0,0,0,1,20
southerngains.com,com,55,-1,-1,100,1,758,0,1,0,0,0,-1,0.67
whitegold.capital,capital,55,-1,-1,33.33,3,0,0,0,2,0,0,-1,-1
mega-dollars.com,com,55,-1,-1,50,2,8,1,1,0,0,0,1,85
forexcoin.io,io,55,-1,-1,66.67,3,0,0,0,0,0,0,0,1.11
righthyip.com,com,55,-1,-1,100,1,0,0,0,0,0,0,1,15
invest-bitcoin.bid,bid,55,-1,-1,100,1,0,0,0,0,0,0,1,29
myforexstocks.biz,biz,55,-1,-1,100,3,0,0,0,0,0,0,0,5
coinmines.net,net,55,-1,-1,100,1,0,0,0,0,0,0,-1,3
dmhourly.biz,biz,54,48703,1335,88.24,17,2,1,1,19,0,0,1,4.5
sonic-finance.com,com,54,33153,2011,100,2,0,0,0,3,0,0,1,3
mavis.srl,srl,54,19025,183,100,1,0,0,0,0,0,0,0,2.2
pharmasys.biz,biz,54,15589,507,85,20,0,0,0,6,0,0,1,2.2
hourlyage.com,com,54,14290,897,25,4,17,0,1,18,0,75,1,25.2
u-profit.online,online,54,13670,827,90.91,11,1,0,1,14,5,0,1,1.28
swdigitalassets.com,com,54,11872,295,76,25,0,0,1,18,3,0,1,2.2
cryptexinv.com,com,54,6854,124,80,10,15,1,1,6,0,0,1,13
hourinv.com,com,54,5958,406,100,8,156,4,1,8,0,0,1,6.5
automatix.top,top,54,4567,109,100,1,0,0,0,3,0,0,1,2
investstartup.biz,biz,54,4442,60,88.89,9,749,0,1,11,1,0,1,1.5
bitcruiser.pro,pro,54,2402,21,100,1,0,0,0,1,0,0,1,10
cloudkaline.cc,cc,54,1946,44,90,10,0,0,0,11,0,0,-1,0.65
bitxxa.com,com,54,1936,86,77.78,18,0,0,0,13,0,0,1,2.88
choiceecredit.online,online,54,1665,18,0,1,0,0,1,2,1,0,-1,1.5
money-analysis.com,com,54,775,8,67.65,34,3,9,1,9,2,133,-1,0.36
dividend-capital.com,com,54,230,10,100,2,0,0,0,0,0,0,0,0.87
resolute-capital.com,com,54,40,4,53.85,13,7,36,1,7,1,0,1,10
fleex.cc,cc,54,10,1,100,1,0,0,0,0,0,0,-1,2
4mine.net,net,54,-1,-1,0,4,1,8,1,1,0,0,0,2
om-financial.ltd,ltd,54,-1,-1,-1,-1,0,0,1,3,1,-1,0,0.86
hourly-profit5.com,com,54,-1,-1,-1,-1,1,1,1,1,0,-1,1,3.6
tronland.online,online,54,-1,-1,-1,-1,0,0,0,1,0,-1,-1,3.2
tronvillage.com,com,54,-1,-1,-1,-1,0,0,0,1,0,-1,1,96
cargo7.cc,cc,54,-1,-1,-1,-1,25,6,1,1,0,-1,1,5
private-traders.com,com,54,-1,-1,100,10,0,0,0,7,0,0,-1,1.5
leprechaun.biz,biz,54,-1,-1,100,1,0,1,0,0,0,0,-1,2
dogeworker.io,io,54,-1,-1,0,1,0,0,0,2,0,0,1,4
g-wallet.ru,ru,54,-1,-1,100,1,7,0,0,0,0,0,-1,2
bitforyou.biz,biz,54,-1,-1,-1,-1,2,2,1,0,0,-1,-1,8
mutualfundltd.com,com,54,-1,-1,100,5,0,0,0,1,0,0,1,48
snowbit.io,io,54,-1,-1,100,3,0,0,1,0,2,0,-1,1.5
libertyclub.su,su,54,-1,-1,-1,-1,2,0,1,4,0,-1,1,33
bitminer.world,world,54,-1,-1,-1,-1,0,0,0,0,0,-1,-1,777
cryptobitventures.com,com,54,-1,-1,100,2,0,0,0,2,0,0,1,3
hourcryptolimited.com,com,54,-1,-1,100,1,0,0,0,0,0,0,1,9.33
